,2022/01/21,2022/01/31,2022/02/28,2022/03/31,2022/04/30,2022/05/31,2022/06/30,2022/07/31,2022/08/31,2022/09/30,2022/10/31,2022/11/30,2022/12/31,2023/01/31,2023/02/28,2023/03/31,2023/04/30,2023/05/31,2023/06/30,2023/07/31,2023/08/31,2023/09/30,2023/10/31,2023/11/30,2023/12/31,2024/01/31,2024/02/29,2024/03/31,2024/04/30,2024/05/31,2024/06/30,2024/07/31,2024/08/31,2024/09/30,2024/10/31,2024/11/30,2024/12/31,2025/01/31,2025/02/28,2025/03/31,2025/04/30,2025/05/31,2025/06/30,2025/07/31,2025/08/31,2025/09/30,2025/10/31,2025/11/30,2025/12/31,2026/01/31,2026/02/28,2026/03/31,2026/04/30,2026/05/31,2026/06/30,2026/07/31,2026/08/31,2026/09/30,2026/10/31,2026/11/30,2026/12/31,2027/01/31,2027/02/28,2027/03/31,2027/04/30,2027/05/31,2027/06/30,2027/07/31,2027/08/31,2027/09/30,2027/10/31,2027/11/30,2027/12/31,2028/01/31,2028/02/29,2028/03/31,2028/04/30,2028/05/31,2028/06/30,2028/07/31,2028/08/31,2028/09/30,2028/10/31,2028/11/30,2028/12/31,2029/01/31,2029/02/28,2029/03/31,2029/04/30,2029/05/31,2029/06/30,2029/07/31,2029/08/31,2029/09/30,2029/10/31,2029/11/30,2029/12/31,2030/01/31,2030/02/28,2030/03/31,2030/04/30,2030/05/31,2030/06/30,2030/07/31,2030/08/31,2030/09/30,2030/10/31,2030/11/30,2030/12/31,2031/01/31,2031/02/28,2031/03/31,2031/04/30,2031/05/31,2031/06/30,2031/07/31,2031/08/31,2031/09/30,2031/10/31,2031/11/30,2031/12/31,2032/01/31,2032/02/29,2032/03/31,2032/04/30,2032/05/31,2032/06/30,2032/07/31,2032/08/31,2032/09/30,2032/10/31,2032/11/30,2032/12/31,2033/01/31,2033/02/28,2033/03/31,2033/04/30,2033/05/31,2033/06/30,2033/07/31,2033/08/31,2033/09/30,2033/10/31,2033/11/30,2033/12/31,2034/01/31,2034/02/28,2034/03/31,2034/04/30,2034/05/31,2034/06/30,2034/07/31,2034/08/31,2034/09/30,2034/10/31,2034/11/30,2034/12/31,2035/01/31,2035/02/28,2035/03/31,2035/04/30,2035/05/31,2035/06/30,2035/07/31,2035/08/31,2035/09/30,2035/10/31,2035/11/30,2035/12/31,2036/01/31,2036/02/29,2036/03/31,2036/04/30,2036/05/31,2036/06/30,2036/07/31,2036/08/31,2036/09/30,2036/10/31,2036/11/30,2036/12/31,2037/01/31,2037/02/28,2037/03/31,2037/04/30,2037/05/31,2037/06/30,2037/07/31,2037/08/31,2037/09/30,2037/10/31,2037/11/30,2037/12/31,2038/01/31,2038/02/28,2038/03/31,2038/04/30,2038/05/31,2038/06/30,2038/07/31,2038/08/31,2038/09/30,2038/10/31,2038/11/30,2038/12/31,2039/01/31,2039/02/28,2039/03/31,2039/04/30,2039/05/31,2039/06/30,2039/07/31,2039/08/31,2039/09/30,2039/10/31,2039/11/30,2039/12/31,2040/01/31,2040/02/29,2040/03/31,2040/04/30,2040/05/31,2040/06/30,2040/07/31,2040/08/31,2040/09/30,2040/10/31,2040/11/30,2040/12/31,2041/01/31,2041/02/28,2041/03/31,2041/04/30,2041/05/31,2041/06/30,2041/07/31,2041/08/31,2041/09/30,2041/10/31,2041/11/30,2041/12/31,2042/01/31,2042/02/28,2042/03/31,2042/04/30,2042/05/31,2042/06/30,2042/07/31,2042/08/31,2042/09/30,2042/10/31,2042/11/30,2042/12/31,2043/01/31
0x6168a2a5cfa0060578b6b971749b15a237c15107,0,0,0,0,"250,000","236,096","229,152","222,208","215,264","208,320","201,376","194,432","187,488","180,544","180,544","166,656","166,656","152,768","145,824","138,880","131,936","124,992","118,048","111,104","104,160","97,216","90,272","83,328","76,384","69,440","62,496","55,552","48,608","41,664","34,720","27,776","20,832","13,888","6,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03998b5603901cff5d1bd055a1bfede86a50d25e,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd1c5b82f8ce35aac03b3b651125c3a3f9f92a6ae,0,0,0,0,"250,000","236,096","229,152","222,208","215,264","208,320","201,376","194,432","187,488","180,544","180,544","166,656","166,656","152,768","145,824","138,880","131,936","124,992","118,048","111,104","104,160","97,216","90,272","83,328","76,384","69,440","62,496","55,552","48,608","41,664","34,720","27,776","20,832","13,888","6,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x865ac3175fb898d0345c3279cdc171182fd73b32,0,0,0,0,"50,000","47,192","45,804","44,416","43,028","41,640","40,252","38,864","37,476","36,088","36,088","33,312","33,312","30,536","29,148","27,760","26,372","24,984","23,596","22,208","20,820","19,432","18,044","16,656","15,268","13,880","12,492","11,104","9,716","8,328","6,940","5,552","4,164","2,776","1,388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0de25e5f09405f5859836ecce6d814e42210e236,0,0,0,0,"40,000","37,774","36,663","35,552","34,441","33,330","32,219","31,108","29,997","28,886","28,886","26,664","26,664","24,442","23,331","22,220","21,109","19,998","18,887","17,776","16,665","15,554","14,443","13,332","12,221","11,110","9,999","8,888","7,777","6,666","5,555","4,444","3,333","2,222","1,111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7822c10f9f55ddae611f2b49c2be57f8b30bf755,0,0,0,0,"30,000","28,322","27,489","26,656","25,823","24,990","24,157","23,324","22,491","21,658","21,658","19,992","19,992","18,326","17,493","16,660","15,827","14,994","14,161","13,328","12,495","11,662","10,829","9,996","9,163","8,330","7,497","6,664","5,831","4,998","4,165","3,332","2,499","1,666",833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9abad8fb3d5bb6b70fb6b068d2664ff1e6c20c4c,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8faedcb06e985d655470a243a8a628ed71e66452,0,0,0,0,"50,000","47,192","45,804","44,416","43,028","41,640","40,252","38,864","37,476","36,088","36,088","33,312","33,312","30,536","29,148","27,760","26,372","24,984","23,596","22,208","20,820","19,432","18,044","16,656","15,268","13,880","12,492","11,104","9,716","8,328","6,940","5,552","4,164","2,776","1,388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5b95cc68c34afb0246e18769f55cf0dce6d83364,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x32db2ca891b047b5cabf6535a971197812b97742,0,0,0,0,"30,000","28,322","27,489","26,656","25,823","24,990","24,157","23,324","22,491","21,658","21,658","19,992","19,992","18,326","17,493","16,660","15,827","14,994","14,161","13,328","12,495","11,662","10,829","9,996","9,163","8,330","7,497","6,664","5,831","4,998","4,165","3,332","2,499","1,666",833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa63efe82f99661ac041795753072dcc4be794e38,0,0,0,0,"37,000","34,918","33,891","32,864","31,837","30,810","29,783","28,756","27,729","26,702","26,702","24,648","24,648","22,594","21,567","20,540","19,513","18,486","17,459","16,432","15,405","14,378","13,351","12,324","11,297","10,270","9,243","8,216","7,189","6,162","5,135","4,108","3,081","2,054","1,027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xdb413d0d85db6da44c96206a920401b23eba7774,0,0,0,0,"56,000","52,870","51,315","49,760","48,205","46,650","45,095","43,540","41,985","40,430","40,430","37,320","37,320","34,210","32,655","31,100","29,545","27,990","26,435","24,880","23,325","21,770","20,215","18,660","17,105","15,550","13,995","12,440","10,885","9,330","7,775","6,220","4,665","3,110","1,555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb1e0c86084b44d943ca75de51822228f10ca18c7,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1ec222ebf10ac9d0295b6ed089d10c689f452b79,0,0,0,0,"250,000","236,096","229,152","222,208","215,264","208,320","201,376","194,432","187,488","180,544","180,544","166,656","166,656","152,768","145,824","138,880","131,936","124,992","118,048","111,104","104,160","97,216","90,272","83,328","76,384","69,440","62,496","55,552","48,608","41,664","34,720","27,776","20,832","13,888","6,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfcab27fab0074ade6e6c89541807e96e4e67db2b,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc9063a78a31f46ff9e1ab3ca18ebb7199559687a,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5ec9063db2736242ef13c5255c0197bdf7b9648f,0,0,0,0,"25,000","23,596","22,902","22,208","21,514","20,820","20,126","19,432","18,738","18,044","18,044","16,656","16,656","15,268","14,574","13,880","13,186","12,492","11,798","11,104","10,410","9,716","9,022","8,328","7,634","6,940","6,246","5,552","4,858","4,164","3,470","2,776","2,082","1,388",694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfa97f05440efc3a9062a90779522cbc97dd02fc5,0,0,0,0,"200,000","188,870","183,315","177,760","172,205","166,650","161,095","155,540","149,985","144,430","144,430","133,320","133,320","122,210","116,655","111,100","105,545","99,990","94,435","88,880","83,325","77,770","72,215","66,660","61,105","55,550","49,995","44,440","38,885","33,330","27,775","22,220","16,665","11,110","5,555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2cfc4fa0d84fa681fdc0f19f614787da038402d1,0,0,0,0,"200,000","188,870","183,315","177,760","172,205","166,650","161,095","155,540","149,985","144,430","144,430","133,320","133,320","122,210","116,655","111,100","105,545","99,990","94,435","88,880","83,325","77,770","72,215","66,660","61,105","55,550","49,995","44,440","38,885","33,330","27,775","22,220","16,665","11,110","5,555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x13bb9bfc46e9906be03e2b7db6e39c4393637677,0,0,0,0,"200,000","188,870","183,315","177,760","172,205","166,650","161,095","155,540","149,985","144,430","144,430","133,320","133,320","122,210","116,655","111,100","105,545","99,990","94,435","88,880","83,325","77,770","72,215","66,660","61,105","55,550","49,995","44,440","38,885","33,330","27,775","22,220","16,665","11,110","5,555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
